"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1231.4","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1281.9","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1319.0","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1367.3","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1426.9","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1489.3","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1565.1","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1663.2","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1737.3","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1815.1","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","1939.1","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","2119.5","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","2323.5","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","2370.8","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","2317.0","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Other social services and funeral services","Dollars","81","millions","6","v99923412","6.1.106","2469.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1074.3","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1167.2","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1240.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1378.3","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1446.0","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1472.1","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1575.4","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1655.8","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1587.7","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1608.2","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1654.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1737.8","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1806.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1736.4","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1869.1","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Legal and other services","Dollars","81","millions","6","v99923413","6.1.107","1968.1","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","1053.9","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","1343.3","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","1512.0","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2006.0","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2329.2","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2448.3","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2676.9","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2903.7","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2905.5","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","2108.9","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","1998.1","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","1535.4","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","891.1","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","76.5","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","-1078.2","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Net expenditure abroad","Dollars","81","millions","6","v99923414","6.1.108","1304.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","5192.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","5454.4","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","5455.9","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","6194.2","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","6693.3","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","7030.3","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","7458.2","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","7688.5","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","8274.8","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","8245.7","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","8791.5","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","8932.2","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","9084.5","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","3272.2","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","1938.5","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians abroad","Dollars","81","millions","6","v99923415","6.1.109","7253.6","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1136.7","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1127.3","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1092.0","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1229.0","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1267.3","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1312.6","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1294.0","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1319.8","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1317.4","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1442.4","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1488.9","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1602.5","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Expenditure by Canadians in other provinces or territories","Dollars","81","millions","6","v99923416","6.1.110","1733.4","","","","1"
